Sens,Nature Mvt,Section,Chapitre - Code,Chapitre - Libellé,Nature - Code,Nature - Libellé,Fonction - Code,Fonction - Libellé,Niveau 1 - Section,Niveau 2 - Catégorie,Niveau 3 - Type,Niveau a - Politique,Niveau b - Sous Politique
DEPENSE,REELLE,INVESTISSEMENT,23,IMMOBILISATIONS EN COURS,2313,IMMO EN COURS CONSTRUCTIONS,113,"POMPIERS, INCENDIES ET SECOURS",DEPENSE REELLE INVESTISSEMENT,Dépenses d'équipement,Bâtiments publics,Sécurité Publique,"Pompiers, Incendie et secours"
DEPENSE,REELLE,INVESTISSEMENT,23,IMMOBILISATIONS EN COURS,2313,IMMO EN COURS CONSTRUCTIONS,114,AUTRES SERVICES DE PROTECTION,DEPENSE REELLE INVESTISSEMENT,Dépenses d'équipement,Bâtiments publics,Sécurité Publique,Sécurité Publique
DEPENSE,REELLE,INVESTISSEMENT,23,IMMOBILISATIONS EN COURS,2313,IMMO EN COURS CONSTRUCTIONS,12,HYGIENE ET SALUBRITE PUBLIQUE,DEPENSE REELLE INVESTISSEMENT,Dépenses d'équipement,Bâtiments publics,Sécurité Publique,Hygiène et salubrité publique
DEPENSE,REELLE,INVESTISSEMENT,23,IMMOBILISATIONS EN COURS,2313,IMMO EN COURS CONSTRUCTIONS,20,SERVICES COMMUNS,DEPENSE REELLE INVESTISSEMENT,Dépenses d'équipement,Bâtiments publics,Education,Ecoles
DEPENSE,REELLE,INVESTISSEMENT,23,IMMOBILISATIONS EN COURS,2313,IMMO EN COURS CONSTRUCTIONS,211,ECOLES MATERNELLES,DEPENSE REELLE INVESTISSEMENT,Dépenses d'équipement,Bâtiments publics,Education,Ecoles
DEPENSE,REELLE,INVESTISSEMENT,23,IMMOBILISATIONS EN COURS,2313,IMMO EN COURS CONSTRUCTIONS,212,ECOLES PRIMAIRES,DEPENSE REELLE INVESTISSEMENT,Dépenses d'équipement,Bâtiments publics,Education,Ecoles
DEPENSE,REELLE,INVESTISSEMENT,23,IMMOBILISATIONS EN COURS,2313,IMMO EN COURS CONSTRUCTIONS,213,CLASSES REGROUPEES,DEPENSE REELLE INVESTISSEMENT,Dépenses d'équipement,Bâtiments publics,Education,Ecoles
DEPENSE,REELLE,INVESTISSEMENT,23,IMMOBILISATIONS EN COURS,2313,IMMO EN COURS CONSTRUCTIONS,22,ENSEIGNEMENT DU DEUXIEME DEGRE,DEPENSE REELLE INVESTISSEMENT,Dépenses d'équipement,Bâtiments publics,Education,Collèges et Lycées
DEPENSE,REELLE,INVESTISSEMENT,23,IMMOBILISATIONS EN COURS,2313,IMMO EN COURS CONSTRUCTIONS,251,HEBERGEMENT ET RESTAURATION,DEPENSE REELLE INVESTISSEMENT,Dépenses d'équipement,Bâtiments publics,Education,Restauration scolaire
DEPENSE,REELLE,INVESTISSEMENT,23,IMMOBILISATIONS EN COURS,2313,IMMO EN COURS CONSTRUCTIONS,252,TRANSPORTS SCOLAIRES,DEPENSE REELLE INVESTISSEMENT,Dépenses d'équipement,Bâtiments publics,Education,Transports scolaires
DEPENSE,REELLE,INVESTISSEMENT,23,IMMOBILISATIONS EN COURS,2313,IMMO EN COURS CONSTRUCTIONS,255,CLASSES DE DECOUVERTE,DEPENSE REELLE INVESTISSEMENT,Dépenses d'équipement,Bâtiments publics,Education,Périscolaire
DEPENSE,REELLE,INVESTISSEMENT,23,IMMOBILISATIONS EN COURS,2313,IMMO EN COURS CONSTRUCTIONS,30,SERVICES COMMUNS,DEPENSE REELLE INVESTISSEMENT,Dépenses d'équipement,Bâtiments publics,Culture,Action culturelle
DEPENSE,REELLE,INVESTISSEMENT,23,IMMOBILISATIONS EN COURS,2313,IMMO EN COURS CONSTRUCTIONS,311,"EXPRESSION MUSICALE, LYRIQUE",DEPENSE REELLE INVESTISSEMENT,Dépenses d'équipement,Bâtiments publics,Culture,Expression artistique
DEPENSE,REELLE,INVESTISSEMENT,23,IMMOBILISATIONS EN COURS,2313,IMMO EN COURS CONSTRUCTIONS,312,ARTS PLASTIQUES,DEPENSE REELLE INVESTISSEMENT,Dépenses d'équipement,Bâtiments publics,Culture,Expression artistique
DEPENSE,REELLE,INVESTISSEMENT,23,IMMOBILISATIONS EN COURS,2313,IMMO EN COURS CONSTRUCTIONS,313,THEATRES,DEPENSE REELLE INVESTISSEMENT,Dépenses d'équipement,Bâtiments publics,Culture,Théâtres
DEPENSE,REELLE,INVESTISSEMENT,23,IMMOBILISATIONS EN COURS,2313,IMMO EN COURS CONSTRUCTIONS,314,CINEMAS ET AUTRES SALLES,DEPENSE REELLE INVESTISSEMENT,Dépenses d'équipement,Bâtiments publics,Culture,Cinémas
DEPENSE,REELLE,INVESTISSEMENT,23,IMMOBILISATIONS EN COURS,2313,IMMO EN COURS CONSTRUCTIONS,322,MUSEES,DEPENSE REELLE INVESTISSEMENT,Dépenses d'équipement,Bâtiments publics,Culture,Action culturelle
DEPENSE,REELLE,INVESTISSEMENT,23,IMMOBILISATIONS EN COURS,2313,IMMO EN COURS CONSTRUCTIONS,324,ENTRETIEN PATRIMOINE CULTUREL,DEPENSE REELLE INVESTISSEMENT,Dépenses d'équipement,Bâtiments publics,Culture,Action culturelle
DEPENSE,REELLE,INVESTISSEMENT,23,IMMOBILISATIONS EN COURS,2313,IMMO EN COURS CONSTRUCTIONS,33,ACTION CULTURELLE,DEPENSE REELLE INVESTISSEMENT,Dépenses d'équipement,Bâtiments publics,Culture,Action culturelle
DEPENSE,REELLE,INVESTISSEMENT,23,IMMOBILISATIONS EN COURS,2313,IMMO EN COURS CONSTRUCTIONS,40,SERVICES COMMUNS,DEPENSE REELLE INVESTISSEMENT,Dépenses d'équipement,Bâtiments publics,Sports,Actions sportives
DEPENSE,REELLE,INVESTISSEMENT,23,IMMOBILISATIONS EN COURS,2313,IMMO EN COURS CONSTRUCTIONS,411,"SALLES DE SPORT, GYMNASES",DEPENSE REELLE INVESTISSEMENT,Dépenses d'équipement,Bâtiments publics,Sports,Equipements sportifs
DEPENSE,REELLE,INVESTISSEMENT,23,IMMOBILISATIONS EN COURS,2313,IMMO EN COURS CONSTRUCTIONS,412,STADES,DEPENSE REELLE INVESTISSEMENT,Dépenses d'équipement,Bâtiments publics,Sports,Equipements sportifs
DEPENSE,REELLE,INVESTISSEMENT,23,IMMOBILISATIONS EN COURS,2313,IMMO EN COURS CONSTRUCTIONS,414,AUTRES EQUIPEMENTS SPORTIFS,DEPENSE REELLE INVESTISSEMENT,Dépenses d'équipement,Bâtiments publics,Sports,Equipements sportifs
DEPENSE,REELLE,INVESTISSEMENT,23,IMMOBILISATIONS EN COURS,2313,IMMO EN COURS CONSTRUCTIONS,415,MANIFESTATIONS SPORTIVES,DEPENSE REELLE INVESTISSEMENT,Dépenses d'équipement,Bâtiments publics,Sports,Actions sportives
DEPENSE,REELLE,INVESTISSEMENT,23,IMMOBILISATIONS EN COURS,2313,IMMO EN COURS CONSTRUCTIONS,421,CENTRES DE LOISIRS,DEPENSE REELLE INVESTISSEMENT,Dépenses d'équipement,Bâtiments publics,Education,Périscolaire
DEPENSE,REELLE,INVESTISSEMENT,23,IMMOBILISATIONS EN COURS,2313,IMMO EN COURS CONSTRUCTIONS,422,AUTRES ACTIVITES POUR JEUNES,DEPENSE REELLE INVESTISSEMENT,Dépenses d'équipement,Bâtiments publics,Jeunesse,-
DEPENSE,REELLE,INVESTISSEMENT,23,IMMOBILISATIONS EN COURS,2313,IMMO EN COURS CONSTRUCTIONS,423,COLONIES DE VACANCES,DEPENSE REELLE INVESTISSEMENT,Dépenses d'équipement,Bâtiments publics,Jeunesse,-
DEPENSE,REELLE,INVESTISSEMENT,23,IMMOBILISATIONS EN COURS,2313,IMMO EN COURS CONSTRUCTIONS,510,SERVICES COMMUNS,DEPENSE REELLE INVESTISSEMENT,Dépenses d'équipement,Bâtiments publics,Santé,-
DEPENSE,REELLE,INVESTISSEMENT,23,IMMOBILISATIONS EN COURS,2313,IMMO EN COURS CONSTRUCTIONS,511,DISPENSAIRES ET AUTRES ETABS,DEPENSE REELLE INVESTISSEMENT,Dépenses d'équipement,Bâtiments publics,Santé,-
DEPENSE,REELLE,INVESTISSEMENT,23,IMMOBILISATIONS EN COURS,2313,IMMO EN COURS CONSTRUCTIONS,512,ACTIONS PREVENTION SANITAIRE,DEPENSE REELLE INVESTISSEMENT,Dépenses d'équipement,Bâtiments publics,Santé,-
DEPENSE,REELLE,INVESTISSEMENT,23,IMMOBILISATIONS EN COURS,2313,IMMO EN COURS CONSTRUCTIONS,520,SERVICES COMMUNS,DEPENSE REELLE INVESTISSEMENT,Dépenses d'équipement,Bâtiments publics,Interventions sociales,-
DEPENSE,REELLE,INVESTISSEMENT,23,IMMOBILISATIONS EN COURS,2313,IMMO EN COURS CONSTRUCTIONS,521,SERVICES A CARACTERE SOCIAL,DEPENSE REELLE INVESTISSEMENT,Dépenses d'équipement,Bâtiments publics,Interventions sociales,-
DEPENSE,REELLE,INVESTISSEMENT,23,IMMOBILISATIONS EN COURS,2313,IMMO EN COURS CONSTRUCTIONS,523,ACTIONS PERSONNES DIFFICCULTE,DEPENSE REELLE INVESTISSEMENT,Dépenses d'équipement,Bâtiments publics,Interventions sociales,-
DEPENSE,REELLE,INVESTISSEMENT,23,IMMOBILISATIONS EN COURS,2313,IMMO EN COURS CONSTRUCTIONS,524,AUTRES SERVICES,DEPENSE REELLE INVESTISSEMENT,Dépenses d'équipement,Bâtiments publics,Interventions sociales,-
DEPENSE,REELLE,INVESTISSEMENT,23,IMMOBILISATIONS EN COURS,2313,IMMO EN COURS CONSTRUCTIONS,61,SERVICES PERSONNES AGEES,DEPENSE REELLE INVESTISSEMENT,Dépenses d'équipement,Bâtiments publics,Interventions sociales,-
DEPENSE,REELLE,INVESTISSEMENT,23,IMMOBILISATIONS EN COURS,2313,IMMO EN COURS CONSTRUCTIONS,63,AIDES A LA FAMILLE,DEPENSE REELLE INVESTISSEMENT,Dépenses d'équipement,Bâtiments publics,Interventions sociales,-
DEPENSE,REELLE,INVESTISSEMENT,23,IMMOBILISATIONS EN COURS,2313,IMMO EN COURS CONSTRUCTIONS,64,CRECHES ET GARDERIES,DEPENSE REELLE INVESTISSEMENT,Dépenses d'équipement,Bâtiments publics,Petite Enfance,Crèches et garderies
DEPENSE,REELLE,INVESTISSEMENT,23,IMMOBILISATIONS EN COURS,2313,IMMO EN COURS CONSTRUCTIONS,70,SERVICES COMMUNS,DEPENSE REELLE INVESTISSEMENT,Dépenses d'équipement,Bâtiments publics,Logement,-
DEPENSE,REELLE,INVESTISSEMENT,23,IMMOBILISATIONS EN COURS,2313,IMMO EN COURS CONSTRUCTIONS,71,PARC PRIVE DE LA VILLE,DEPENSE REELLE INVESTISSEMENT,Dépenses d'équipement,Bâtiments publics,Logement,-
DEPENSE,REELLE,INVESTISSEMENT,23,IMMOBILISATIONS EN COURS,2313,IMMO EN COURS CONSTRUCTIONS,72,AIDE AU SECTEUR LOCATIF,DEPENSE REELLE INVESTISSEMENT,Dépenses d'équipement,Bâtiments publics,Logement,-
DEPENSE,REELLE,INVESTISSEMENT,23,IMMOBILISATIONS EN COURS,2313,IMMO EN COURS CONSTRUCTIONS,813,PROPRETE URBAINE,DEPENSE REELLE INVESTISSEMENT,Dépenses d'équipement,Bâtiments publics,Espaces publics,Propreté Urbaine
DEPENSE,REELLE,INVESTISSEMENT,23,IMMOBILISATIONS EN COURS,2313,IMMO EN COURS CONSTRUCTIONS,814,ECLAIRAGE PUBLIC,DEPENSE REELLE INVESTISSEMENT,Dépenses d'équipement,Bâtiments publics,Espaces publics,Eclairage Public
DEPENSE,REELLE,INVESTISSEMENT,23,IMMOBILISATIONS EN COURS,2313,IMMO EN COURS CONSTRUCTIONS,815,TRANSPORTS URBAINS,DEPENSE REELLE INVESTISSEMENT,Dépenses d'équipement,Bâtiments publics,Espaces publics,Transports urbains
DEPENSE,REELLE,INVESTISSEMENT,23,IMMOBILISATIONS EN COURS,2313,IMMO EN COURS CONSTRUCTIONS,816,AUTRES RESEAUX ET SERVICES,DEPENSE REELLE INVESTISSEMENT,Dépenses d'équipement,Bâtiments publics,Espaces publics,Réseaux
DEPENSE,REELLE,INVESTISSEMENT,23,IMMOBILISATIONS EN COURS,2313,IMMO EN COURS CONSTRUCTIONS,820,SERVICES COMMUNS,DEPENSE REELLE INVESTISSEMENT,Dépenses d'équipement,Bâtiments publics,Espaces publics,Aménagement urbain
DEPENSE,REELLE,INVESTISSEMENT,23,IMMOBILISATIONS EN COURS,2313,IMMO EN COURS CONSTRUCTIONS,821,EQUIPEMENTS ANNEXES DE VOIRIE,DEPENSE REELLE INVESTISSEMENT,Dépenses d'équipement,Bâtiments publics,Espaces publics,Voiries
DEPENSE,REELLE,INVESTISSEMENT,23,IMMOBILISATIONS EN COURS,2313,IMMO EN COURS CONSTRUCTIONS,822,VOIRIE COMMUNALE ET ROUTES,DEPENSE REELLE INVESTISSEMENT,Dépenses d'équipement,Bâtiments publics,Espaces publics,Voiries
DEPENSE,REELLE,INVESTISSEMENT,23,IMMOBILISATIONS EN COURS,2313,IMMO EN COURS CONSTRUCTIONS,823,ESPACES VERTS URBAINS,DEPENSE REELLE INVESTISSEMENT,Dépenses d'équipement,Bâtiments publics,Espaces publics,Environnement / Espaces verts
DEPENSE,REELLE,INVESTISSEMENT,23,IMMOBILISATIONS EN COURS,2313,IMMO EN COURS CONSTRUCTIONS,824,AUTRE OPERATIONS D'AMENAGEMENT,DEPENSE REELLE INVESTISSEMENT,Dépenses d'équipement,Bâtiments publics,Espaces publics,Aménagement urbain
DEPENSE,REELLE,INVESTISSEMENT,23,IMMOBILISATIONS EN COURS,2313,IMMO EN COURS CONSTRUCTIONS,830,SERVICES COMMUNS,DEPENSE REELLE INVESTISSEMENT,Dépenses d'équipement,Bâtiments publics,Espaces publics,Environnement / Espaces verts
DEPENSE,REELLE,INVESTISSEMENT,23,IMMOBILISATIONS EN COURS,2313,IMMO EN COURS CONSTRUCTIONS,832,ACTIONS SPECIFIQUES POLLUTION,DEPENSE REELLE INVESTISSEMENT,Dépenses d'équipement,Bâtiments publics,Espaces publics,Environnement / Espaces verts
DEPENSE,REELLE,INVESTISSEMENT,23,IMMOBILISATIONS EN COURS,2313,IMMO EN COURS CONSTRUCTIONS,90,INTERVENTIONS ECONOMIQUES,DEPENSE REELLE INVESTISSEMENT,Dépenses d'équipement,Bâtiments publics,Divers,Aides aux commerces
DEPENSE,REELLE,INVESTISSEMENT,23,IMMOBILISATIONS EN COURS,2313,IMMO EN COURS CONSTRUCTIONS,94,AIDES COMMERCE SERVICES MCHDS,DEPENSE REELLE INVESTISSEMENT,Dépenses d'équipement,Bâtiments publics,Divers,Aides aux commerces
DEPENSE,REELLE,INVESTISSEMENT,23,IMMOBILISATIONS EN COURS,2313,IMMO EN COURS CONSTRUCTIONS,95,AIDES AU TOURISME,DEPENSE REELLE INVESTISSEMENT,Dépenses d'équipement,Bâtiments publics,Divers,Tourisme
DEPENSE,REELLE,INVESTISSEMENT,23,IMMOBILISATIONS EN COURS,2315,IMM EN COURS INSTAL MAT ET OUT,01,OPERATIONS NON VENTILABLES,DEPENSE REELLE INVESTISSEMENT,Dépenses d'équipement,Installations,Administration et frais généraux,Administration générale
DEPENSE,REELLE,INVESTISSEMENT,23,IMMOBILISATIONS EN COURS,2315,IMM EN COURS INSTAL MAT ET OUT,020,ADMIN GENERALE COLLECTIVITE,DEPENSE REELLE INVESTISSEMENT,Dépenses d'équipement,Installations,Administration et frais généraux,Administration générale
DEPENSE,REELLE,INVESTISSEMENT,23,IMMOBILISATIONS EN COURS,2315,IMM EN COURS INSTAL MAT ET OUT,021,ASSEMBLEE LOCALE,DEPENSE REELLE INVESTISSEMENT,Dépenses d'équipement,Installations,Assemblée locale,Assemblée locale
DEPENSE,REELLE,INVESTISSEMENT,23,IMMOBILISATIONS EN COURS,2315,IMM EN COURS INSTAL MAT ET OUT,023,"INFORMATION, COMMUNICATION",DEPENSE REELLE INVESTISSEMENT,Dépenses d'équipement,Installations,Administration et frais généraux,Information Communication
DEPENSE,REELLE,INVESTISSEMENT,23,IMMOBILISATIONS EN COURS,2315,IMM EN COURS INSTAL MAT ET OUT,024,FETES ET CEREMONIES,DEPENSE REELLE INVESTISSEMENT,Dépenses d'équipement,Installations,Administration et frais généraux,Fêtes et cérémonies
DEPENSE,REELLE,INVESTISSEMENT,23,IMMOBILISATIONS EN COURS,2315,IMM EN COURS INSTAL MAT ET OUT,025,AIDES AUX ASSOCIATIONS,DEPENSE REELLE INVESTISSEMENT,Dépenses d'équipement,Installations,Administration et frais généraux,Administration générale
DEPENSE,REELLE,INVESTISSEMENT,23,IMMOBILISATIONS EN COURS,2315,IMM EN COURS INSTAL MAT ET OUT,026,CIMETIERES ET POMPES FUNEBRES,DEPENSE REELLE INVESTISSEMENT,Dépenses d'équipement,Installations,Espaces publics,Cimetières
DEPENSE,REELLE,INVESTISSEMENT,23,IMMOBILISATIONS EN COURS,2315,IMM EN COURS INSTAL MAT ET OUT,03,JUSTICE,DEPENSE REELLE INVESTISSEMENT,Dépenses d'équipement,Installations,Administration et frais généraux,Administration générale
DEPENSE,REELLE,INVESTISSEMENT,23,IMMOBILISATIONS EN COURS,2315,IMM EN COURS INSTAL MAT ET OUT,048,AUTRES ACTIONS INTERNATIONALES,DEPENSE REELLE INVESTISSEMENT,Dépenses d'équipement,Installations,Coopération Internationale,Coopération Internationale
DEPENSE,REELLE,INVESTISSEMENT,23,IMMOBILISATIONS EN COURS,2315,IMM EN COURS INSTAL MAT ET OUT,110,SERVICES COMMUNS,DEPENSE REELLE INVESTISSEMENT,Dépenses d'équipement,Installations,Sécurité Publique,Sécurité Publique
DEPENSE,REELLE,INVESTISSEMENT,23,IMMOBILISATIONS EN COURS,2315,IMM EN COURS INSTAL MAT ET OUT,112,POLICE MUNICIPALE,DEPENSE REELLE INVESTISSEMENT,Dépenses d'équipement,Installations,Sécurité Publique,Police municipale
DEPENSE,REELLE,INVESTISSEMENT,23,IMMOBILISATIONS EN COURS,2315,IMM EN COURS INSTAL MAT ET OUT,113,"POMPIERS, INCENDIES ET SECOURS",DEPENSE REELLE INVESTISSEMENT,Dépenses d'équipement,Installations,Sécurité Publique,"Pompiers, Incendie et secours"
DEPENSE,REELLE,INVESTISSEMENT,23,IMMOBILISATIONS EN COURS,2315,IMM EN COURS INSTAL MAT ET OUT,114,AUTRES SERVICES DE PROTECTION,DEPENSE REELLE INVESTISSEMENT,Dépenses d'équipement,Installations,Sécurité Publique,Sécurité Publique
DEPENSE,REELLE,INVESTISSEMENT,23,IMMOBILISATIONS EN COURS,2315,IMM EN COURS INSTAL MAT ET OUT,12,HYGIENE ET SALUBRITE PUBLIQUE,DEPENSE REELLE INVESTISSEMENT,Dépenses d'équipement,Installations,Sécurité Publique,Hygiène et salubrité publique
DEPENSE,REELLE,INVESTISSEMENT,23,IMMOBILISATIONS EN COURS,2315,IMM EN COURS INSTAL MAT ET OUT,20,SERVICES COMMUNS,DEPENSE REELLE INVESTISSEMENT,Dépenses d'équipement,Installations,Education,Ecoles
DEPENSE,REELLE,INVESTISSEMENT,23,IMMOBILISATIONS EN COURS,2315,IMM EN COURS INSTAL MAT ET OUT,211,ECOLES MATERNELLES,DEPENSE REELLE INVESTISSEMENT,Dépenses d'équipement,Installations,Education,Ecoles
DEPENSE,REELLE,INVESTISSEMENT,23,IMMOBILISATIONS EN COURS,2315,IMM EN COURS INSTAL MAT ET OUT,212,ECOLES PRIMAIRES,DEPENSE REELLE INVESTISSEMENT,Dépenses d'équipement,Installations,Education,Ecoles
DEPENSE,REELLE,INVESTISSEMENT,23,IMMOBILISATIONS EN COURS,2315,IMM EN COURS INSTAL MAT ET OUT,213,CLASSES REGROUPEES,DEPENSE REELLE INVESTISSEMENT,Dépenses d'équipement,Installations,Education,Ecoles
DEPENSE,REELLE,INVESTISSEMENT,23,IMMOBILISATIONS EN COURS,2315,IMM EN COURS INSTAL MAT ET OUT,22,ENSEIGNEMENT DU DEUXIEME DEGRE,DEPENSE REELLE INVESTISSEMENT,Dépenses d'équipement,Installations,Education,Collèges et Lycées
DEPENSE,REELLE,INVESTISSEMENT,23,IMMOBILISATIONS EN COURS,2315,IMM EN COURS INSTAL MAT ET OUT,251,HEBERGEMENT ET RESTAURATION,DEPENSE REELLE INVESTISSEMENT,Dépenses d'équipement,Installations,Education,Restauration scolaire
DEPENSE,REELLE,INVESTISSEMENT,23,IMMOBILISATIONS EN COURS,2315,IMM EN COURS INSTAL MAT ET OUT,252,TRANSPORTS SCOLAIRES,DEPENSE REELLE INVESTISSEMENT,Dépenses d'équipement,Installations,Education,Transports scolaires
DEPENSE,REELLE,INVESTISSEMENT,23,IMMOBILISATIONS EN COURS,2315,IMM EN COURS INSTAL MAT ET OUT,255,CLASSES DE DECOUVERTE,DEPENSE REELLE INVESTISSEMENT,Dépenses d'équipement,Installations,Education,Périscolaire
DEPENSE,REELLE,INVESTISSEMENT,23,IMMOBILISATIONS EN COURS,2315,IMM EN COURS INSTAL MAT ET OUT,30,SERVICES COMMUNS,DEPENSE REELLE INVESTISSEMENT,Dépenses d'équipement,Installations,Culture,Action culturelle
DEPENSE,REELLE,INVESTISSEMENT,23,IMMOBILISATIONS EN COURS,2315,IMM EN COURS INSTAL MAT ET OUT,311,"EXPRESSION MUSICALE, LYRIQUE",DEPENSE REELLE INVESTISSEMENT,Dépenses d'équipement,Installations,Culture,Expression artistique
DEPENSE,REELLE,INVESTISSEMENT,23,IMMOBILISATIONS EN COURS,2315,IMM EN COURS INSTAL MAT ET OUT,312,ARTS PLASTIQUES,DEPENSE REELLE INVESTISSEMENT,Dépenses d'équipement,Installations,Culture,Expression artistique
DEPENSE,REELLE,INVESTISSEMENT,23,IMMOBILISATIONS EN COURS,2315,IMM EN COURS INSTAL MAT ET OUT,313,THEATRES,DEPENSE REELLE INVESTISSEMENT,Dépenses d'équipement,Installations,Culture,Théâtres
DEPENSE,REELLE,INVESTISSEMENT,23,IMMOBILISATIONS EN COURS,2315,IMM EN COURS INSTAL MAT ET OUT,314,CINEMAS ET AUTRES SALLES,DEPENSE REELLE INVESTISSEMENT,Dépenses d'équipement,Installations,Culture,Cinémas
DEPENSE,REELLE,INVESTISSEMENT,23,IMMOBILISATIONS EN COURS,2315,IMM EN COURS INSTAL MAT ET OUT,322,MUSEES,DEPENSE REELLE INVESTISSEMENT,Dépenses d'équipement,Installations,Culture,Action culturelle
DEPENSE,REELLE,INVESTISSEMENT,23,IMMOBILISATIONS EN COURS,2315,IMM EN COURS INSTAL MAT ET OUT,324,ENTRETIEN PATRIMOINE CULTUREL,DEPENSE REELLE INVESTISSEMENT,Dépenses d'équipement,Installations,Culture,Action culturelle
DEPENSE,REELLE,INVESTISSEMENT,23,IMMOBILISATIONS EN COURS,2315,IMM EN COURS INSTAL MAT ET OUT,33,ACTION CULTURELLE,DEPENSE REELLE INVESTISSEMENT,Dépenses d'équipement,Installations,Culture,Action culturelle
DEPENSE,REELLE,INVESTISSEMENT,23,IMMOBILISATIONS EN COURS,2315,IMM EN COURS INSTAL MAT ET OUT,40,SERVICES COMMUNS,DEPENSE REELLE INVESTISSEMENT,Dépenses d'équipement,Installations,Sports,Actions sportives
DEPENSE,REELLE,INVESTISSEMENT,23,IMMOBILISATIONS EN COURS,2315,IMM EN COURS INSTAL MAT ET OUT,411,"SALLES DE SPORT, GYMNASES",DEPENSE REELLE INVESTISSEMENT,Dépenses d'équipement,Installations,Sports,Equipements sportifs
DEPENSE,REELLE,INVESTISSEMENT,23,IMMOBILISATIONS EN COURS,2315,IMM EN COURS INSTAL MAT ET OUT,412,STADES,DEPENSE REELLE INVESTISSEMENT,Dépenses d'équipement,Installations,Sports,Equipements sportifs
DEPENSE,REELLE,INVESTISSEMENT,23,IMMOBILISATIONS EN COURS,2315,IMM EN COURS INSTAL MAT ET OUT,414,AUTRES EQUIPEMENTS SPORTIFS,DEPENSE REELLE INVESTISSEMENT,Dépenses d'équipement,Installations,Sports,Equipements sportifs
DEPENSE,REELLE,INVESTISSEMENT,23,IMMOBILISATIONS EN COURS,2315,IMM EN COURS INSTAL MAT ET OUT,415,MANIFESTATIONS SPORTIVES,DEPENSE REELLE INVESTISSEMENT,Dépenses d'équipement,Installations,Sports,Actions sportives
DEPENSE,REELLE,INVESTISSEMENT,23,IMMOBILISATIONS EN COURS,2315,IMM EN COURS INSTAL MAT ET OUT,421,CENTRES DE LOISIRS,DEPENSE REELLE INVESTISSEMENT,Dépenses d'équipement,Installations,Education,Périscolaire
DEPENSE,REELLE,INVESTISSEMENT,23,IMMOBILISATIONS EN COURS,2315,IMM EN COURS INSTAL MAT ET OUT,422,AUTRES ACTIVITES POUR JEUNES,DEPENSE REELLE INVESTISSEMENT,Dépenses d'équipement,Installations,Jeunesse,-
DEPENSE,REELLE,INVESTISSEMENT,23,IMMOBILISATIONS EN COURS,2315,IMM EN COURS INSTAL MAT ET OUT,423,COLONIES DE VACANCES,DEPENSE REELLE INVESTISSEMENT,Dépenses d'équipement,Installations,Jeunesse,-
DEPENSE,REELLE,INVESTISSEMENT,23,IMMOBILISATIONS EN COURS,2315,IMM EN COURS INSTAL MAT ET OUT,510,SERVICES COMMUNS,DEPENSE REELLE INVESTISSEMENT,Dépenses d'équipement,Installations,Santé,-
DEPENSE,REELLE,INVESTISSEMENT,23,IMMOBILISATIONS EN COURS,2315,IMM EN COURS INSTAL MAT ET OUT,511,DISPENSAIRES ET AUTRES ETABS,DEPENSE REELLE INVESTISSEMENT,Dépenses d'équipement,Installations,Santé,-
DEPENSE,REELLE,INVESTISSEMENT,23,IMMOBILISATIONS EN COURS,2315,IMM EN COURS INSTAL MAT ET OUT,512,ACTIONS PREVENTION SANITAIRE,DEPENSE REELLE INVESTISSEMENT,Dépenses d'équipement,Installations,Santé,-
DEPENSE,REELLE,INVESTISSEMENT,23,IMMOBILISATIONS EN COURS,2315,IMM EN COURS INSTAL MAT ET OUT,520,SERVICES COMMUNS,DEPENSE REELLE INVESTISSEMENT,Dépenses d'équipement,Installations,Interventions sociales,-
DEPENSE,REELLE,INVESTISSEMENT,23,IMMOBILISATIONS EN COURS,2315,IMM EN COURS INSTAL MAT ET OUT,521,SERVICES A CARACTERE SOCIAL,DEPENSE REELLE INVESTISSEMENT,Dépenses d'équipement,Installations,Interventions sociales,-
DEPENSE,REELLE,INVESTISSEMENT,23,IMMOBILISATIONS EN COURS,2315,IMM EN COURS INSTAL MAT ET OUT,523,ACTIONS PERSONNES DIFFICCULTE,DEPENSE REELLE INVESTISSEMENT,Dépenses d'équipement,Installations,Interventions sociales,-
DEPENSE,REELLE,INVESTISSEMENT,23,IMMOBILISATIONS EN COURS,2315,IMM EN COURS INSTAL MAT ET OUT,524,AUTRES SERVICES,DEPENSE REELLE INVESTISSEMENT,Dépenses d'équipement,Installations,Interventions sociales,-
DEPENSE,REELLE,INVESTISSEMENT,23,IMMOBILISATIONS EN COURS,2315,IMM EN COURS INSTAL MAT ET OUT,61,SERVICES PERSONNES AGEES,DEPENSE REELLE INVESTISSEMENT,Dépenses d'équipement,Installations,Interventions sociales,-
DEPENSE,REELLE,INVESTISSEMENT,23,IMMOBILISATIONS EN COURS,2315,IMM EN COURS INSTAL MAT ET OUT,63,AIDES A LA FAMILLE,DEPENSE REELLE INVESTISSEMENT,Dépenses d'équipement,Installations,Interventions sociales,-
DEPENSE,REELLE,INVESTISSEMENT,23,IMMOBILISATIONS EN COURS,2315,IMM EN COURS INSTAL MAT ET OUT,64,CRECHES ET GARDERIES,DEPENSE REELLE INVESTISSEMENT,Dépenses d'équipement,Installations,Petite Enfance,Crèches et garderies
